date,sector,ticker,name,close,change_pct
20250423,편의점_마트,282330,BGF리테일,104300,0.29
20250423,풍력,018000,유니슨,1203,0.84
20250423,풍력,100130,동국S&C,2420,-3.01
20250423,풍력,112610,씨에스윈드,37950,2.71
20250423,플랫폼,035420,NAVER,192900,-0.41
20250423,플랫폼,035720,카카오,39400,0.51
20250423,플랫폼,042000,카페24,57900,1.05
20250423,핀테크_결제,035600,KG이니시스,8690,0.35
20250423,핀테크_결제,060250,NHN KCP,7830,0.77
20250423,핀테크_결제,064260,다날,2870,1.06
20250423,항공사,003490,대한항공,20850,3.22
20250423,항공사,089590,제주항공,6690,1.83
20250423,항공사,272450,진에어,8710,0.69
20250423,항공우주,047810,한국항공우주,80400,-3.37
20250423,항공우주,099320,쎄트렉아이,44100,-0.56
20250423,항공우주,272210,한화시스템,38800,-0.51
20250423,해운,005880,대한해운,1562,1.1
20250423,해운,011200,HMM,19070,0.32
20250423,해운,028670,팬오션,3320,1.22
20250423,화장품,051900,LG생활건강,321500,0.16
20250423,화장품,090430,아모레퍼시픽,114500,-0.09
20250423,화장품,192820,코스맥스,166100,1.9
20250423,화학,011170,롯데케미칼,62900,2.61
20250423,화학,011780,금호석유,117500,1.47
20250423,화학,051910,LG화학,224000,3.94
20250424,2차전지_리사이클링,005420,코스모화학,15650,0.97
20250424,2차전지_리사이클링,107600,새빗켐,16490,-0.06
20250424,2차전지_리사이클링,365340,성일하이텍,34500,-0.86
20250424,2차전지_분리막,006650,대한유화,88200,-0.11
20250424,2차전지_분리막,361610,SKIET,22350,-0.45
20250424,2차전지_분리막,393890,더블유씨피,7670,-2.42
20250424,2차전지_셀,006400,삼성SDI,184700,-2.99
20250424,2차전지_셀,096770,SK이노베이션,94900,-0.84
20250424,2차전지_셀,373220,LG에너지솔루션,341500,-2.15
20250424,2차전지_양극재,003670,포스코퓨처엠,126204,-1.96
20250424,2차전지_양극재,066970,엘앤에프,65300,-2.1
20250424,2차전지_양극재,247540,에코프로비엠,100800,-0.4
20250424,2차전지_음극재소재,014680,한솔케미칼,119000,0.51
20250424,2차전지_음극재소재,078600,대주전자재료,85000,-1.85
20250424,2차전지_음극재소재,121600,나노신소재,55200,-2.13
20250424,2차전지_장비,056190,에스에프에이,20700,-1.9
20250424,2차전지_장비,137400,피엔티,41100,-1.2
20250424,2차전지_장비,299030,하나기술,19890,-1.53
20250424,2차전지_전해질,025900,동화기업,8600,-0.23
20250424,2차전지_전해질,036830,솔브레인홀딩스,31500,-1.25
20250424,2차전지_전해질,348370,엔켐,85400,0.95
20250424,AI_소프트웨어,064480,브리지텍,5380,-0.37
20250424,AI_소프트웨어,108860,셀바스AI,13480,-1.68
20250424,AI_소프트웨어,304100,솔트룩스,32700,-0.15
20250424,건설_대형,000720,현대건설,40000,4.03
20250424,건설_대형,006360,GS건설,17120,1.84
20250424,건설_대형,375500,DL이앤씨,41400,1.47
20250424,건설자재_가구,002380,KCC,246500,-0.2
20250424,건설자재_가구,009240,한샘,40900,0.12
20250424,건설자재_가구,079430,현대리바트,7260,-0.14
20250424,게임,036570,엔씨소프트,147700,4.16
20250424,게임,251270,넷마블,43600,1.51
20250424,게임,259960,크래프톤,376500,0.8
20250424,광고_마케팅,010470,오리콤,6750,-2.17
20250424,광고_마케팅,030000,제일기획,18260,0.55
20250424,광고_마케팅,214320,이노션,17940,0.45
20250424,기계_건설장비,017550,수산중공업,1873,-0.21
20250424,기계_건설장비,241560,두산밥캣,45900,1.32
20250424,기계_건설장비,267270,HD건설기계,67000,3.08
20250424,동물의약_사료,044960,이글벳,4390,-0.23
20250424,동물의약_사료,054670,대한뉴팜,6990,0.29
20250424,동물의약_사료,215380,우진비앤지,1551,0.65
20250424,디스플레이,034220,LG디스플레이,8410,-0.83
20250424,디스플레이,213420,덕산네오룩스,30800,3.88
20250424,디스플레이,272290,이녹스첨단소재,23150,0.65
20250424,로봇,277810,레인보우로보틱스,286500,0.0
20250424,로봇,389500,에스비비테크,22100,-1.78
20250424,로봇,454910,두산로보틱스,51100,0.39
20250424,미디어_방송,034120,SBS,19180,3.73
20250424,미디어_방송,035760,CJ ENM,58700,3.35
20250424,미디어_방송,253450,스튜디오드래곤,43800,0.0
20250424,바이오_CDMO,053030,바이넥스,16140,-1.71
20250424,바이오_CDMO,068270,셀트리온,152765,-0.81
20250424,바이오_CDMO,207940,삼성바이오로직스,1539444,-1.88
20250424,바이오_혁신신약,028300,HLB,55200,-1.25
20250424,바이오_혁신신약,141080,리가켐바이오,113400,-0.26
20250424,바이오_혁신신약,196170,알테오젠,388500,-0.13
20250424,반도체_메모리,000660,SK하이닉스,178300,-1.49
20250424,반도체_메모리,005930,삼성전자,55700,0.0
20250424,반도체_메모리,042700,한미반도체,83300,-2.69
20250424,반도체_소재,005290,동진쎄미켐,30600,3.2
20250424,반도체_소재,104830,원익머트리얼즈,19280,-0.72
20250424,반도체_소재,357780,솔브레인,175000,-2.13
20250424,반도체_장비,036930,주성엔지니어링,36200,-3.34
20250424,반도체_장비,240810,원익IPS,23000,0.22
20250424,반도체_장비,319660,피에스케이,18620,-0.43
20250424,반도체_후공정,033640,네패스,6930,0.43
20250424,반도체_후공정,036540,SFA반도체,3030,0.33
20250424,반도체_후공정,067310,하나마이크론,11130,-3.13
20250424,방산,012450,한화에어로스페이스,811397,1.23
20250424,방산,064350,현대로템,109800,-1.52
20250424,방산,079550,LIG넥스원,309500,-0.8
20250424,보험,000810,삼성화재,362000,0.28
20250424,보험,005830,DB손해보험,87800,-0.57
20250424,보험,032830,삼성생명,82900,-0.12
20250424,비철금속,006260,LS,122300,0.41
20250424,비철금속,010130,고려아연,721000,2.12
20250424,비철금속,103140,풍산,55800,0.36
20250424,수소_연료전지,089980,상아프론테크,15180,-0.39
20250424,수소_연료전지,298050,효성첨단소재,174900,-0.91
20250424,수소_연료전지,336260,두산퓨얼셀,15240,0.26
20250424,식품,004370,농심,394000,-0.88
20250424,식품,007310,오뚜기,399000,-0.5
20250424,식품,097950,CJ제일제당,242500,0.41
20250424,에너지_LPG_LNG,017940,E1,60800,0.5
20250424,에너지_LPG_LNG,018670,SK가스,232000,-0.85
20250424,에너지_LPG_LNG,071320,지역난방공사,51200,0.0
20250424,엔터,035900,JYP Ent.,62700,-0.79
20250424,엔터,041510,에스엠,112200,-0.27
20250424,엔터,352820,하이브,228000,-1.08
20250424,여행_호텔,008770,호텔신라,38950,1.04
20250424,여행_호텔,039130,하나투어,51100,0.79
20250424,여행_호텔,080160,모두투어,11070,2.22
20250424,외식_급식,017810,풀무원,15410,-0.39
20250424,외식_급식,031440,신세계푸드,31900,1.43
20250424,외식_급식,051500,CJ프레시웨이,23400,-1.06
20250424,원자력,032820,우리기술,1931,1.05
20250424,원자력,034020,두산에너빌리티,26900,4.47
20250424,원자력,052690,한전기술,63700,0.95
20250424,유통_백화점,004170,신세계,154000,3.01
20250424,유통_백화점,023530,롯데쇼핑,67400,1.81
20250424,유통_백화점,069960,현대백화점,58100,3.2
20250424,은행,055550,신한지주,48750,-0.31
20250424,은행,086790,하나금융지주,60800,1.0
20250424,은행,105560,KB금융,84600,-0.47
20250424,음료_주류,000080,하이트진로,19180,-0.21
20250424,음료_주류,005300,롯데칠성,108600,1.02
20250424,음료_주류,271560,오리온,119700,-0.91
20250424,의료AI,322510,제이엘케이,7170,-0.97
20250424,의료AI,328130,루닛,51219,2.44
20250424,의료AI,338220,뷰노,18950,-0.79
20250424,의료기기_미용,145720,덴티움,74500,-0.27
20250424,의료기기_미용,214150,클래시스,64100,2.56
20250424,의료기기_미용,336570,원텍,8040,2.03
20250424,의류_패션,020000,한섬,15360,-0.32
20250424,의류_패션,093050,LF,14740,0.07
20250424,의류_패션,383220,F&F,69700,0.58
20250424,자동차_부품,012330,현대모비스,252500,0.2
20250424,자동차_부품,018880,한온시스템,3313,1.84
20250424,자동차_부품,204320,HL만도,36850,0.82
20250424,자동차_완성차,000270,기아,88800,-1.33
20250424,자동차_완성차,003620,KG모빌리티,3490,0.0
20250424,자동차_완성차,005380,현대차,188900,-0.58
20250424,전력_유틸리티,015760,한국전력,25100,-0.4
20250424,전력_유틸리티,036460,한국가스공사,37950,-2.06
20250424,전력_유틸리티,051600,한전KPS,41550,0.12
20250424,전자부품,009150,삼성전기,122000,-0.33
20250424,전자부품,011070,LG이노텍,139400,-4.19
20250424,전자부품,353200,대덕전자,14600,-0.68
20250424,정보보안,049470,SGA,349,0.87
20250424,정보보안,053800,안랩,69500,-0.57
20250424,정보보안,067920,이글루코퍼레이션,5510,2.04
20250424,정유,010950,S-Oil,52200,-1.14
20250424,정유,078930,GS,38500,0.79
20250424,정유,096770,SK이노베이션,94900,-0.84
20250424,제약_전통,000100,유한양행,115900,-0.26
20250424,제약_전통,128940,한미약품,240500,-0.62
20250424,제약_전통,185750,종근당,78600,-0.38
20250424,제지,004540,깨끗한나라,2455,-0.41
20250424,제지,009580,무림P&P,2995,-0.99
20250424,제지,213500,한솔제지,8420,0.6
20250424,조선,010140,삼성중공업,14590,2.03
20250424,조선,042660,한화오션,80900,1.25
20250424,조선,329180,HD현대중공업,376000,2.45
20250424,증권,006800,미래에셋증권,10235,-0.1
20250424,증권,039490,키움증권,127500,0.16
20250424,증권,071050,한국금융지주,77300,1.58
20250424,지주사,003550,LG,65000,0.31
20250424,지주사,028260,삼성물산,118100,0.43
20250424,지주사,034730,SK,129700,-1.14
20250424,철강,001430,세아베스틸지주,17460,-0.29
20250424,철강,004020,현대제철,24250,1.25
20250424,철강,005490,POSCO홀딩스,257000,-1.15
20250424,타이어,002350,넥센타이어,5300,0.57
20250424,타이어,073240,금호타이어,4625,0.65
20250424,타이어,161390,한국타이어앤테크놀로지,39900,-0.13
20250424,태양광,009830,한화솔루션,27100,13.15
20250424,태양광,010060,OCI홀딩스,71500,6.4
20250424,태양광,011930,신성이엔지,1464,1.24
20250424,통신,017670,SK텔레콤,57700,0.17
20250424,통신,030200,KT,49150,-1.11
20250424,통신,032640,LG유플러스,11540,-1.37
20250424,편의점_마트,007070,GS리테일,14300,-0.63
20250424,편의점_마트,139480,이마트,89500,3.59
20250424,편의점_마트,282330,BGF리테일,103200,-1.05
20250424,풍력,018000,유니슨,1165,-3.16
20250424,풍력,100130,동국S&C,2350,-2.89
20250424,풍력,112610,씨에스윈드,37600,-0.92
20250424,플랫폼,035420,NAVER,191500,-0.73
20250424,플랫폼,035720,카카오,39450,0.13
20250424,플랫폼,042000,카페24,57300,-1.04
20250424,핀테크_결제,035600,KG이니시스,8720,0.35
20250424,핀테크_결제,060250,NHN KCP,7860,0.38
20250424,핀테크_결제,064260,다날,2865,-0.17
20250424,항공사,003490,대한항공,20750,-0.48
20250424,항공사,089590,제주항공,6740,0.75
20250424,항공사,272450,진에어,8730,0.23
20250424,항공우주,047810,한국항공우주,82100,2.11
20250424,항공우주,099320,쎄트렉아이,44400,0.68
20250424,항공우주,272210,한화시스템,38800,0.0
20250424,해운,005880,대한해운,1543,-1.22
20250424,해운,011200,HMM,18940,-0.68
20250424,해운,028670,팬오션,3295,-0.75
20250424,화장품,051900,LG생활건강,322000,0.16
20250424,화장품,090430,아모레퍼시픽,117400,2.53
20250424,화장품,192820,코스맥스,169600,2.11
20250424,화학,011170,롯데케미칼,62800,-0.16
20250424,화학,011780,금호석유,117200,-0.26
20250424,화학,051910,LG화학,223000,-0.45
20250425,2차전지_리사이클링,005420,코스모화학,15960,1.98
20250425,2차전지_리사이클링,107600,새빗켐,17190,4.24
20250425,2차전지_리사이클링,365340,성일하이텍,35300,2.32
20250425,2차전지_분리막,006650,대한유화,88800,0.68
20250425,2차전지_분리막,361610,SKIET,23000,2.91
20250425,2차전지_분리막,393890,더블유씨피,8580,11.86
20250425,2차전지_셀,006400,삼성SDI,185100,0.22
20250425,2차전지_셀,096770,SK이노베이션,95500,0.63
20250425,2차전지_셀,373220,LG에너지솔루션,343500,0.59
20250425,2차전지_양극재,003670,포스코퓨처엠,124847,-1.08
20250425,2차전지_양극재,066970,엘앤에프,67000,2.6
20250425,2차전지_양극재,247540,에코프로비엠,103500,2.68
20250425,2차전지_음극재소재,014680,한솔케미칼,120400,1.18
20250425,2차전지_음극재소재,078600,대주전자재료,85300,0.35
20250425,2차전지_음극재소재,121600,나노신소재,55600,0.72
20250425,2차전지_장비,056190,에스에프에이,20800,0.48
20250425,2차전지_장비,137400,피엔티,41650,1.34
20250425,2차전지_장비,299030,하나기술,20200,1.56
20250425,2차전지_전해질,025900,동화기업,8880,3.26
20250425,2차전지_전해질,036830,솔브레인홀딩스,31950,1.43
20250425,2차전지_전해질,348370,엔켐,82700,-3.16
20250425,AI_소프트웨어,064480,브리지텍,5420,0.74
20250425,AI_소프트웨어,108860,셀바스AI,13460,-0.15
20250425,AI_소프트웨어,304100,솔트룩스,32500,-0.61
20250425,건설_대형,000720,현대건설,39350,-1.62
20250425,건설_대형,006360,GS건설,17240,0.7
20250425,건설_대형,375500,DL이앤씨,41600,0.48
20250425,건설자재_가구,002380,KCC,249000,1.01
20250425,건설자재_가구,009240,한샘,41850,2.32
20250425,건설자재_가구,079430,현대리바트,7380,1.65
20250425,게임,036570,엔씨소프트,146900,-0.54
20250425,게임,251270,넷마블,43800,0.46
20250425,게임,259960,크래프톤,373000,-0.93
20250425,광고_마케팅,010470,오리콤,6960,3.11
20250425,광고_마케팅,030000,제일기획,18130,-0.71
20250425,광고_마케팅,214320,이노션,17980,0.22
20250425,기계_건설장비,017550,수산중공업,1873,0.0
20250425,기계_건설장비,241560,두산밥캣,46350,0.98
20250425,기계_건설장비,267270,HD건설기계,66600,-0.6
20250425,동물의약_사료,044960,이글벳,4400,0.23
20250425,동물의약_사료,054670,대한뉴팜,7010,0.29
20250425,동물의약_사료,215380,우진비앤지,1551,0.0
20250425,디스플레이,034220,LG디스플레이,8480,0.83
20250425,디스플레이,213420,덕산네오룩스,30850,0.16
20250425,디스플레이,272290,이녹스첨단소재,23350,0.86
20250425,로봇,277810,레인보우로보틱스,285500,-0.35
20250425,로봇,389500,에스비비테크,21900,-0.9
20250425,로봇,454910,두산로보틱스,51600,0.98
20250425,미디어_방송,034120,SBS,19180,0.0
20250425,미디어_방송,035760,CJ ENM,58800,0.17
20250425,미디어_방송,253450,스튜디오드래곤,45650,4.22
20250425,바이오_CDMO,053030,바이넥스,15970,-1.05
20250425,바이오_CDMO,068270,셀트리온,152476,-0.19
20250425,바이오_CDMO,207940,삼성바이오로직스,1523255,-1.05
20250425,바이오_혁신신약,028300,HLB,55200,0.0
20250425,바이오_혁신신약,141080,리가켐바이오,111500,-1.68
20250425,바이오_혁신신약,196170,알테오젠,369000,-5.02
20250425,반도체_메모리,000660,SK하이닉스,184400,3.42
20250425,반도체_메모리,005930,삼성전자,55700,0.0
20250425,반도체_메모리,042700,한미반도체,82500,-0.96
20250425,반도체_소재,005290,동진쎄미켐,31100,1.63
20250425,반도체_소재,104830,원익머트리얼즈,19540,1.35
20250425,반도체_소재,357780,솔브레인,178900,2.23
20250425,반도체_장비,036930,주성엔지니어링,36800,1.66
20250425,반도체_장비,240810,원익IPS,23300,1.3
20250425,반도체_장비,319660,피에스케이,18710,0.48
20250425,반도체_후공정,033640,네패스,7010,1.15
20250425,반도체_후공정,036540,SFA반도체,3080,1.65
20250425,반도체_후공정,067310,하나마이크론,11370,2.16
20250425,방산,012450,한화에어로스페이스,811397,0.0
20250425,방산,064350,현대로템,113700,3.55
20250425,방산,079550,LIG넥스원,311500,0.65
20250425,보험,000810,삼성화재,360500,-0.41
20250425,보험,005830,DB손해보험,87400,-0.46
20250425,보험,032830,삼성생명,82800,-0.12
20250425,비철금속,006260,LS,126700,3.6
20250425,비철금속,010130,고려아연,714000,-0.97
20250425,비철금속,103140,풍산,57100,2.33
20250425,수소_연료전지,089980,상아프론테크,15520,2.24
20250425,수소_연료전지,298050,효성첨단소재,177700,1.6
20250425,수소_연료전지,336260,두산퓨얼셀,15510,1.77
20250425,식품,004370,농심,394500,0.13
20250425,식품,007310,오뚜기,401500,0.63
20250425,식품,097950,CJ제일제당,243500,0.41
20250425,에너지_LPG_LNG,017940,E1,61200,0.66
20250425,에너지_LPG_LNG,018670,SK가스,235000,1.29
20250425,에너지_LPG_LNG,071320,지역난방공사,52000,1.56
20250425,엔터,035900,JYP Ent.,63400,1.12
20250425,엔터,041510,에스엠,117000,4.28
20250425,엔터,352820,하이브,232500,1.97
20250425,여행_호텔,008770,호텔신라,39100,0.39
20250425,여행_호텔,039130,하나투어,51200,0.2
20250425,여행_호텔,080160,모두투어,11300,2.08
20250425,외식_급식,017810,풀무원,15490,0.52
20250425,외식_급식,031440,신세계푸드,32150,0.78
20250425,외식_급식,051500,CJ프레시웨이,23500,0.43
20250425,원자력,032820,우리기술,1955,1.24
20250425,원자력,034020,두산에너빌리티,27900,3.72
20250425,원자력,052690,한전기술,64500,1.26
20250425,유통_백화점,004170,신세계,153000,-0.65
20250425,유통_백화점,023530,롯데쇼핑,67000,-0.59
20250425,유통_백화점,069960,현대백화점,58200,0.17
20250425,은행,055550,신한지주,49750,2.05
20250425,은행,086790,하나금융지주,61200,0.66
20250425,은행,105560,KB금융,86900,2.72
20250425,음료_주류,000080,하이트진로,19260,0.42
20250425,음료_주류,005300,롯데칠성,109700,1.01
20250425,음료_주류,271560,오리온,119600,-0.08
20250425,의료AI,322510,제이엘케이,7160,-0.14
20250425,의료AI,328130,루닛,50657,-1.1
20250425,의료AI,338220,뷰노,19170,1.16
20250425,의료기기_미용,145720,덴티움,74000,-0.67
20250425,의료기기_미용,214150,클래시스,63500,-0.94
20250425,의료기기_미용,336570,원텍,8050,0.12
20250425,의류_패션,020000,한섬,15500,0.91
20250425,의류_패션,093050,LF,14730,-0.07
20250425,의류_패션,383220,F&F,69000,-1.0
20250425,자동차_부품,012330,현대모비스,250000,-0.99
20250425,자동차_부품,018880,한온시스템,3337,0.72
20250425,자동차_부품,204320,HL만도,37050,0.54
20250425,자동차_완성차,000270,기아,88200,-0.68
20250425,자동차_완성차,003620,KG모빌리티,3490,0.0
20250425,자동차_완성차,005380,현대차,188800,-0.05
20250425,전력_유틸리티,015760,한국전력,25250,0.6
20250425,전력_유틸리티,036460,한국가스공사,37800,-0.4
20250425,전력_유틸리티,051600,한전KPS,42050,1.2
20250425,전자부품,009150,삼성전기,123000,0.82
20250425,전자부품,011070,LG이노텍,141900,1.79
20250425,전자부품,353200,대덕전자,14740,0.96
20250425,정보보안,049470,SGA,349,0.0
20250425,정보보안,053800,안랩,67500,-2.88
20250425,정보보안,067920,이글루코퍼레이션,5480,-0.54
20250425,정유,010950,S-Oil,52400,0.38
20250425,정유,078930,GS,38350,-0.39
20250425,정유,096770,SK이노베이션,95500,0.63
20250425,제약_전통,000100,유한양행,115000,-0.78
20250425,제약_전통,128940,한미약품,240000,-0.21
20250425,제약_전통,185750,종근당,78800,0.25
20250425,제지,004540,깨끗한나라,2530,3.05
20250425,제지,009580,무림P&P,3020,0.83
